ID_vuelo;Id_empresa;Tráfico (N/I);Tipo Vuelo;Pasajeros;Carga + Correo (Kg)
5348;67;I;R;13377;0
5349;67;I;R;5216;934
5350;67;I;R;3466;0
5351;67;I;R;1;0
5352;67;I;R;1;0
5353;67;I;R;4;0
5354;67;I;R;4;0
5355;67;I;R;18;0
5356;67;I;R;25;0
5357;67;I;R;19;0
5358;67;I;R;61;0
5359;67;I;R;3;0
5360;67;I;R;2;0
5361;67;I;R;1;0
5362;67;I;R;19;0
5363;67;I;R;1;0
5364;67;I;R;6;0
5365;67;I;R;7;0
5366;67;I;R;1;0
5367;67;I;R;378;0
5368;67;I;R;725;0
5369;67;I;R;120;0
5370;67;I;R;26;0
5371;67;I;R;10;0
5372;67;I;R;137;0
5373;67;I;R;1;0
5374;67;I;R;12;0
5375;67;I;R;56;0
5376;67;I;R;77;0
5377;67;I;R;27;0
5378;67;I;R;38;0
5379;67;I;R;12;0
5380;67;I;R;4;0
5381;67;I;R;10;0
5382;67;I;R;1;0
5383;67;I;R;17;0
5384;67;I;R;26;0
5385;67;I;R;8;0
5386;67;I;R;50;0
5387;67;I;R;45;0
5388;67;I;R;2;0
5389;67;I;R;4;0
5390;67;I;R;2;0
5391;67;I;R;2;0
5392;67;I;R;49;0
5393;67;I;R;49;0
5394;67;I;R;1;0
5395;67;I;R;6;0
5396;67;I;R;66;0
5397;67;I;R;46;0
5398;67;I;R;3;0
5399;67;I;R;5;0
5400;67;I;R;3;0
5401;67;I;R;2;0
5402;67;I;R;2;0
5403;67;I;R;2;0
5404;67;I;R;15;0
5405;67;I;R;28;0
5406;67;I;R;26;0
5407;67;I;R;1;0
5408;67;I;R;2;0
5409;67;I;R;4;0
5410;67;I;R;5;0
5411;67;I;R;12;0
5412;67;I;R;3;0
5413;67;I;R;2;0
5414;67;I;R;5;0
5415;67;I;R;1;0
5416;67;I;R;4;0
5417;67;I;R;6;0
5418;67;I;R;81;0
5419;67;I;R;94;0
5420;67;I;R;11;0
5421;67;I;R;17;0
5422;67;I;R;1;0
5423;67;I;R;2;0
5424;67;I;R;3;0
5425;67;I;R;1;0
5426;67;I;R;34;0
5427;67;I;R;105;0
5428;67;I;R;4;0
5429;67;I;R;2376;3582
5430;67;I;R;918;0
5431;67;I;R;4;0
5432;67;I;R;3;0
5433;67;I;R;6;0
5434;67;I;R;6;0
5435;67;I;R;45;0
5436;67;I;R;8;0
5437;67;I;R;105;0
5438;67;I;R;79;0
5439;67;I;R;10;0
5440;67;I;R;6;0
5441;67;I;R;13;0
5442;67;I;R;12;0
5443;67;I;R;31;0
5444;67;N;R;9;0
5445;67;I;R;315;0
5446;67;I;R;381;0
5447;67;I;R;22;0
5448;67;I;R;35;0
5449;67;I;R;3;0
5450;67;I;R;1;0
5451;67;I;R;4;0
5452;67;I;R;2;0
5453;67;I;R;1;0
5454;67;I;R;86;0
5455;67;I;R;112;0
5456;67;N;R;1;0
5457;67;I;R;1;0
5458;67;I;R;1;0
5459;67;I;R;13;0
5460;67;I;R;2;0
5461;67;I;R;113;0
5462;67;I;R;199;0
5463;67;I;R;45;0
5464;67;I;R;20;0
5465;67;I;R;322;0
5466;67;I;R;5;0
5467;67;I;R;158;0
5468;67;I;R;39;0
5469;67;I;R;1;0
5470;67;I;R;48;0
5471;67;I;R;220;0
5472;67;I;R;24;0
5473;67;I;R;32;0
5474;67;I;R;125;0
5475;67;I;R;467;0
5476;67;I;R;95;0
5477;67;I;R;302;0
5478;67;I;R;1;0
5479;67;I;R;4;0
5480;67;I;R;3;0
5481;67;I;R;23;0
5482;67;I;R;9;0
5483;67;I;R;1;0
5484;67;I;R;83;0
5485;67;I;R;44;0
5486;67;I;R;48;0
5487;67;I;R;250;0
5488;67;I;R;33;0
5489;67;I;R;382;0
5490;67;I;R;2;0
5491;67;I;R;51;0
5492;67;I;R;60;0
5493;67;I;R;38;0
5494;67;I;R;7762;0
5495;67;I;R;30;0
5496;67;I;R;56;0
5497;67;I;R;64;0
5498;67;I;R;22;0
5499;67;I;R;16;0
5500;67;I;R;538;0
5501;67;I;R;62;0
5502;67;I;R;96;0
5503;67;I;R;253;0
5504;67;I;R;133;0
5505;67;I;R;20;0
5506;67;I;R;15;0
5507;67;I;R;124;0
5508;67;I;R;52;0
5509;67;I;R;7;0
5510;67;I;R;124;0
5511;67;I;R;34;0
5512;67;I;R;25;0
5513;67;I;R;23;0
5514;67;I;R;165;0
5515;67;I;R;301;0
5516;67;I;R;48;0
5517;67;I;R;5;0
5518;67;I;R;49;0
5519;67;I;R;20;0
5520;67;I;R;164;0
5521;67;I;R;1;0
5522;67;I;R;15;0
5523;67;I;R;71;0
5524;67;I;R;17;0
5525;67;I;R;24;0
5526;67;I;R;2;0
5527;67;I;R;132;0
5528;67;I;R;1;0
5529;67;I;R;2;0
5530;67;I;R;2;0
5531;67;I;R;7;0
5532;67;I;R;4;0
5533;67;I;R;7;0
5534;67;I;R;1;0
5535;67;I;R;2;0
5536;67;I;R;1;0
5537;67;I;R;99;0
5538;67;N;R;51;0
5539;67;I;R;7;0
5540;67;I;R;2;0
5541;67;I;R;4;0
5542;67;I;R;2;0
5543;67;I;R;10;0
5544;67;I;R;1;0
5545;67;I;R;1;0
5546;67;I;R;31;0
5547;67;I;R;67;0
5548;67;I;R;1;0
5549;67;N;R;5;0
5550;67;I;R;0;64
5551;67;I;R;1;0
5552;67;I;R;2;405
5553;67;I;R;2;0
5554;67;I;R;0;121
5555;67;I;R;0;16
5556;67;I;R;0;3452
5557;67;I;R;0;139
5558;67;I;R;0;1277
5559;67;I;R;8475;611
5560;67;I;R;0;401
5561;67;I;R;0;655
5562;67;I;R;1;0
5563;67;I;R;41;0
5564;67;I;R;1;0
5565;67;I;R;4;0
5566;67;I;R;2;0
5567;67;I;R;2;0
5568;67;I;R;1;0
5569;67;I;R;2;0
5570;67;I;R;1;0
5571;67;I;R;1;0
5572;67;I;R;1;0
5573;67;I;R;1;0
5574;67;I;R;29;0
5575;67;I;R;5;0
5576;67;I;R;3;0
5577;67;I;R;177;0
5578;67;I;R;511;0
5579;67;I;R;1;0
5580;67;I;R;5;0
5581;67;I;R;1;0
5582;67;I;R;12;0
5583;67;I;R;4;0
5584;67;I;R;7;0
5585;67;I;R;17;0
5586;67;I;R;11;0
5587;67;I;R;4;0
5588;67;I;R;4;0
5589;67;I;R;41;0
5590;67;I;R;71;0
5591;67;I;R;47;0
5592;67;I;R;6;0
5593;67;I;R;39;0
5594;67;I;R;7;0
5595;67;I;R;5;0
5596;67;N;R;12;0
5597;67;N;R;22;0
5598;67;N;R;10;0
5599;67;N;R;2;0
5600;67;N;R;6;0
5601;67;N;R;1;0
5602;67;N;R;2;0
5603;67;N;R;37;0
5604;67;N;R;5;0
5605;67;I;R;11;0
5606;67;I;R;34;0
5607;67;I;R;8;0
5608;67;I;R;72;0
5609;67;I;R;84;0
5610;67;I;R;9;0
5611;67;I;R;8;0
5612;67;I;R;7;0
5613;67;I;R;21;0
5614;67;I;R;143;0
5615;67;I;R;1;0
5616;67;I;R;6;0
5617;67;I;R;27;0
5618;67;I;R;3;0
5619;67;I;R;2;0
5620;67;I;R;376;0
5621;67;I;R;12;0
5622;67;I;R;13;0
5623;67;I;R;5;0
5624;67;I;R;114;0
5625;67;I;R;2173;7746
5626;67;I;R;17;0
5627;67;I;R;49;0
5628;67;I;R;1;0
5629;67;I;R;6;0
5630;67;I;R;29;0
5631;67;I;R;13;0
5632;67;I;R;4;0
5633;67;I;R;23;0
5634;67;I;R;3;0
5635;67;I;R;4;0
5636;67;I;R;18;0
5637;67;I;R;8;0
5638;67;I;R;36;0
5639;67;I;R;3;0
5640;67;I;R;91;0
5641;67;I;R;454;0
5642;67;I;R;73;0
5643;67;I;R;383;0
5644;67;I;R;3;0
5645;67;I;R;16;0
5646;67;I;R;60;0
5647;67;I;R;197;0
5648;67;I;R;25;0
5649;67;I;R;1;0
5650;67;I;R;6536;25195
5651;67;I;R;9;0
5652;67;I;R;36;0
5653;67;I;R;24;0
5654;67;I;R;6;0
5655;67;I;R;35;0
5656;67;I;R;5;0
5657;67;I;R;221;0
5658;67;I;R;28;0
5659;67;I;R;13;0
5660;67;I;R;126;0
5661;67;I;R;104;0
5662;67;I;R;11;0
5663;67;I;R;28;0
5664;67;I;R;143;0
5665;67;I;R;41;0
5666;67;I;R;20;0
5667;67;I;R;73;0
5668;67;I;R;30;0
5669;67;I;R;14;0
5670;67;I;R;36;0
5671;67;I;R;74;0
5672;67;I;R;143;0
5673;67;I;R;5;0
5674;67;I;R;9;0
5675;67;I;R;31;0
5676;67;I;R;29;0
5677;67;I;R;186;0
5678;67;I;R;19;0
5679;67;I;R;27;0
5680;67;I;R;4;0
5681;67;I;R;108;0
5682;67;I;R;21;0
5683;67;I;R;11;0
5684;67;I;R;2;0
5685;67;I;R;6;0
5686;67;I;R;17;0
5687;67;I;R;15;0
5688;67;I;R;36;0
5689;67;I;R;6;0
5690;67;I;R;9;0
5691;67;I;R;2;0
5692;67;I;R;36;0
5693;67;I;R;27;0
5694;67;I;R;20;0
5695;67;I;R;66;0
5696;67;I;R;4;0
5697;67;I;R;6;0
5698;67;I;R;9;0
5699;67;I;R;1;0
5700;67;I;R;5;0
5701;67;I;R;2;0
5702;67;I;R;38;0
5703;67;I;R;4;0
5704;67;I;R;2;0
5705;67;I;R;4;0
5706;67;I;R;12;0
5707;67;I;R;3;0
5708;67;I;R;12;0
5709;67;I;R;1;0
5710;67;I;R;2;0
5711;67;I;R;8;0
5712;67;I;R;14;0
5713;67;I;R;4;0
5714;67;I;R;4;0
5715;67;I;R;1;0
5716;67;I;R;6;0
5717;67;I;R;31;0
5718;67;I;R;34;0
5719;67;I;R;2;0
5720;67;I;R;8;0
5721;67;I;R;4518;0
5722;67;I;R;5;0
5723;67;I;R;6;0
5724;67;I;R;1;0
5725;67;I;R;3;0
5726;67;I;R;1;0
5727;67;I;R;18;0
5728;67;I;R;4;0
5729;67;I;R;10;0
5730;67;I;R;40;0
5731;67;I;R;244;0
5732;67;I;R;2;0
5733;67;I;R;3;0
5734;67;I;R;12;0
5735;67;I;R;2;0
5736;67;I;R;216;0
5737;67;I;R;226;0
5738;67;I;R;3;0
5739;67;I;R;22;0
5740;67;I;R;13;0
5741;67;I;R;8;0
5742;67;I;R;9;0
5743;67;I;R;3;0
5744;68;N;T;0;0
5745;68;N;T;0;520
5746;68;N;T;3;136
5747;68;N;T;0;292
5748;68;N;T;0;165
5749;68;N;T;0;0
5750;68;N;T;0;136
5751;68;N;T;0;185
5752;68;N;T;0;159
5753;68;N;T;0;419
5754;68;N;T;0;0
5755;69;N;T;142;7185
5756;69;N;T;6;9
5757;69;N;T;12;102
5758;69;N;T;0;1640
5759;69;N;T;2;14
5760;69;N;T;2;1689
5761;69;N;T;37;729
5762;69;N;T;0;0
5763;69;N;T;2;18
5764;69;N;T;22;4997
5765;69;N;T;3;0
5766;69;N;T;11;9680
5767;69;N;T;24;3770
5768;69;N;T;4;1670
5769;69;N;T;0;1550
5770;69;N;T;0;3020
5771;69;N;T;7;13560
5772;69;N;T;0;45
5773;69;N;T;48;2235
5774;69;N;T;77;9865
5775;69;N;T;57;5050
5776;69;N;T;0;0
5777;69;N;T;3;20
5778;69;N;T;13;1070
5779;69;N;T;29;1455
5780;69;N;T;2;36
5781;69;N;T;0;300
5782;69;N;T;1;0
5783;69;N;T;0;0
5784;69;N;T;0;17300
5785;69;N;T;4;4350
5786;69;N;T;18;208
5787;69;N;T;30;5220
5788;69;N;T;4;1190
5789;69;N;T;36;15643
5790;69;N;T;0;20
5791;70;N;C;7;445
5792;70;N;C;0;75
5793;70;N;C;4;995
5794;70;N;C;10;1495
5795;70;N;C;29;3100
5796;70;N;C;63;2075
5797;70;N;C;9;310
5798;70;N;C;7;290
5799;70;N;C;10;445
5800;70;N;C;29;1190
5801;70;N;C;14;295
5802;70;N;C;24;2755
5803;70;N;C;8;685
5804;70;N;C;15;555
5805;70;N;C;14;295
5806;70;N;C;13;660
5807;70;N;C;8;245
5808;70;N;C;9;320
5809;70;N;C;2;145
5810;70;N;C;15;555
5811;70;N;C;1;70
5812;71;N;A;155;0
5813;71;N;R;29203;41827
5814;71;N;R;2465;504
5815;71;N;R;7358;427
5816;71;N;A;130;0
5817;71;N;A;102;0
5818;71;N;R;28459;18418
5819;71;N;R;4939;6709
5820;71;N;R;8134;5862
5821;71;N;R;6536;28375
5822;71;N;A;121;0
5823;71;N;C;0;0
5824;71;N;C;176;0
5825;71;N;R;6661;138494
5826;71;N;R;4580;2556
5827;71;N;R;54027;297363
5828;71;N;R;8897;2638
5829;71;N;R;12010;3100
5830;71;N;R;3885;38
5831;71;N;R;6400;9
5832;71;N;R;7313;163
5833;71;I;R;4518;0
5834;71;N;A;127;0
5835;71;N;R;4830;0
5836;71;N;A;245;0
5837;71;N;R;18081;6597
5838;71;N;R;6964;58
5839;71;N;A;100;0
5840;71;N;R;7730;3318
5841;71;N;R;1293;5
5842;71;I;R;4503;0
5843;71;N;R;4162;2712
5844;71;N;R;13716;14592
5845;71;N;R;4019;160
5846;71;I;A;144;0
5847;71;I;A;294;0
5848;71;I;R;8299;2263
5849;71;I;R;4170;0
5850;71;N;A;193;7002
5851;71;N;R;5506;170776
5852;71;N;R;1980;1244
5853;71;N;R;8692;15548
5854;71;N;A;122;0
5855;71;N;R;8470;45043
5856;71;N;R;41733;16136
5857;71;N;R;5213;576
5858;71;N;R;11167;1864
5859;71;I;C;1458;0
5860;71;N;A;143;0
5861;71;N;A;118;0
5862;71;N;R;4815;89384
5863;71;N;R;47750;81335
5864;71;N;R;5254;2563
5865;71;N;R;8807;6154
5866;71;N;R;1051;91
5867;71;N;R;2328;133
5868;71;N;A;264;0
5869;71;N;R;22625;7975
5870;71;N;A;151;128
5871;71;N;A;351;10913
5872;71;N;A;342;346
5873;71;N;A;124;0
5874;71;N;A;4;1634
5875;71;N;R;26416;504628
5876;71;N;R;4394;10
5877;71;N;R;28767;152194
5878;71;N;R;22109;25519
5879;71;N;R;44814;58195
5880;71;N;R;41946;203012
5881;71;N;R;8129;29831
5882;71;N;R;1899;3042
5883;71;N;R;6361;139483
5884;71;N;R;54616;103614
5885;71;N;R;12539;32899
5886;71;N;R;4120;1188
5887;71;N;R;17706;8453
5888;71;N;R;7098;8392
5889;71;N;R;4666;0
5890;71;N;R;27552;53373
5891;71;I;R;4538;0
5892;71;I;R;8324;818
5893;71;I;C;1894;0
5894;71;N;R;29410;28888
5895;71;N;R;4818;635
5896;71;N;R;4588;23
5897;72;I;C;0;347998
5898;72;I;C;0;374058
5899;73;I;R;738;0
5900;73;I;R;2234;0
5901;73;I;R;2176;0
5902;73;I;R;699;0
5903;74;I;R;56;0
5904;74;I;R;9;0
5905;74;N;R;5;0
5906;74;I;R;133;0
5907;74;I;R;211;0
5908;74;I;R;68;0
5909;74;I;R;13;0
5910;74;N;R;10;0
5911;74;I;R;118;0
5912;74;I;R;4;0
5913;74;I;R;8;0
5914;74;I;R;109;0
5915;74;N;R;13;0
5916;74;N;R;23;0
5917;74;N;R;2;0
5918;74;I;R;160;0
5919;74;I;R;9;0
5920;74;I;R;65;0
5921;74;I;R;3;0
5922;74;I;R;3946;261056
5923;74;I;R;6;0
5924;74;I;R;53;0
5925;74;I;R;5;0
5926;74;I;R;7;0
5927;74;I;R;61;0
5928;74;I;R;9;0
5929;74;I;R;108;0
5930;74;I;R;122;0
5931;74;I;R;50;0
5932;74;I;R;8;0
5933;74;I;R;71;0
5934;74;I;R;97;0
5935;74;I;R;8;0
5936;74;I;R;106;0
5937;74;I;R;22;0
5938;74;I;R;28;0
5939;74;I;R;3;0
5940;74;I;R;6;0
5941;74;I;R;3;0
5942;74;N;R;1;0
5943;74;I;R;48;0
5944;74;I;R;15;0
5945;74;I;R;44;0
5946;74;I;R;129;0
5947;74;I;R;60;0
5948;74;I;R;66;0
5949;74;I;R;8;0
5950;74;I;R;24;0
5951;74;I;R;63;0
5952;74;I;R;13;0
5953;74;I;R;67;0
5954;74;I;R;4;0
5955;74;I;R;4;0
5956;74;I;R;65;0
5957;74;I;R;4;0
5958;74;N;R;66;0
5959;74;N;R;13;0
5960;74;I;R;8;0
5961;74;I;R;1;0
5962;74;I;R;82;0
5963;74;I;R;27;0
5964;74;I;R;90;0
5965;74;I;R;75;0
5966;74;I;R;11;0
5967;74;I;R;92;0
5968;74;I;R;4;0
5969;74;I;R;89;0
5970;74;I;R;86;0
5971;74;I;R;74;0
5972;74;I;R;4;0
5973;74;I;R;45;0
5974;74;I;R;44;0
5975;74;I;R;122;0
5976;74;N;R;183;0
5977;74;N;R;16;0
5978;74;N;R;5;0
5979;74;N;R;91;0
5980;74;N;R;39;0
5981;74;N;R;6;0
5982;74;N;R;4;0
5983;74;N;R;13;0
5984;74;N;R;77;0
5985;74;N;R;10;0
5986;74;N;R;22;0
5987;74;N;R;7;0
5988;74;I;R;11;0
5989;74;I;R;10;0
5990;74;I;R;64;0
5991;74;I;R;23;0
5992;74;I;R;57;0
5993;74;I;R;34;0
5994;74;I;R;20;0
5995;74;I;R;204;0
5996;74;I;R;16;0
5997;74;I;R;174;0
5998;74;I;R;70;0
5999;74;I;R;19;0
6000;74;I;R;2;0
6001;74;I;R;8;0
6002;74;I;R;73;0
6003;74;I;R;4376;63229
6004;74;I;R;64;0
6005;74;I;R;143;0
6006;74;I;R;86;0
6007;74;I;R;110;0
6008;74;I;R;60;0
6009;74;I;R;2;0
6010;74;I;R;1;0
6011;74;I;R;454;0
6012;74;I;R;82;0
6013;74;I;R;113;0
6014;74;I;R;5;0
6015;74;I;R;8;0
6016;74;I;R;88;0
6017;74;I;R;10;0
6018;74;I;R;10;0
6019;74;I;R;17;0
6020;74;I;R;51;0
6021;74;I;R;123;0
6022;74;I;R;172;0
6023;74;I;R;3;0
6024;74;I;R;15;0
6025;74;I;R;109;0
6026;74;I;R;2;0
6027;74;I;R;20;0
6028;74;I;R;4;0
6029;74;I;R;2;0
6030;74;I;R;8;0
6031;74;I;R;45;0
6032;74;I;R;8;0
6033;74;I;R;2;0
6034;74;I;R;2;0
6035;74;I;R;51;0
6036;74;I;R;17;0
6037;74;I;R;147;0
6038;74;I;R;45;0
6039;74;I;R;42;0
6040;74;I;R;1;0
6041;74;I;R;93;0
6042;74;I;R;65;0
6043;74;I;R;121;0
6044;74;I;R;5;0
6045;74;I;R;3;0
6046;74;I;R;10;0
6047;74;I;R;2;0
6048;74;I;R;8;0
6049;74;I;R;15;0
6050;74;I;R;3;0
6051;74;I;R;72;0
6052;74;N;R;151;0
6053;74;I;R;8;0
6054;74;I;R;73;0
6055;74;I;R;6;0
6056;74;I;R;287;0
6057;74;I;R;2;0
6058;74;I;R;17;0
6059;74;I;R;9;0
6060;75;I;R;365;0
6061;75;I;R;326;0
6062;75;I;R;50;0
6063;75;I;R;26;0
6064;75;I;R;357;0
6065;75;I;R;115;0
6066;75;I;R;66;0
6067;75;I;R;28;0
6068;75;I;R;126;0
6069;75;I;R;144;0
6070;75;I;R;169;0
6071;75;I;R;183;0
6072;75;I;R;155;0
6073;75;I;R;128;0
6074;75;I;R;155;0
6075;75;N;R;59;0
6076;75;I;R;141;0
6077;75;I;R;179;0
6078;75;I;R;596;0
6079;75;I;R;128;0
6080;75;I;R;17;0
6081;75;I;R;4064;58415
6082;75;I;R;210;0
6083;75;I;R;48;0
6084;75;I;R;28;0
6085;75;I;R;168;0
6086;75;I;R;170;0
6087;75;I;R;148;0
6088;75;I;R;164;0
6089;75;I;R;166;0
6090;75;I;R;59;0
6091;75;I;R;75;0
6092;75;I;R;199;0
6093;75;I;R;45;0
6094;75;I;R;44;0
6095;75;I;R;217;0
6096;75;I;R;224;0
6097;75;I;R;197;0
6098;75;I;R;231;0
6099;75;I;R;209;0
6100;75;I;R;148;0
6101;75;I;R;2408;73155
6102;75;I;R;2792;35875
6103;75;I;R;167;0
6104;75;I;R;104;0
6105;75;I;R;87;0
6106;75;I;R;45;0
6107;75;I;R;68;0
6108;75;I;R;17;0
6109;75;I;R;292;0
6110;75;I;R;248;0
6111;75;I;R;193;0
6112;75;I;R;188;0
6113;75;N;R;89;0
6114;75;N;R;49;0
6115;75;I;R;285;0
6116;75;I;R;191;0
6117;75;I;R;227;0
6118;75;N;R;139;0
6119;75;I;R;251;0
6120;75;I;R;345;0
6121;75;I;R;573;0
6122;75;I;R;248;0
6123;75;I;R;118;0
6124;75;I;R;3391;197253
6125;75;I;R;349;0
6126;75;I;R;83;0
6127;75;I;R;66;0
6128;75;I;R;680;0
6129;75;I;R;161;0
6130;75;I;R;125;0
6131;75;I;R;212;0
6132;75;I;R;192;0
6133;75;I;R;214;0
6134;75;I;R;130;0
6135;75;I;R;385;0
6136;75;I;R;178;0
6137;75;I;R;77;0
6138;75;I;R;506;0
6139;75;I;R;504;0
6140;75;I;R;155;0
6141;75;I;R;257;0
6142;75;I;R;244;0
6143;75;I;R;146;0
6144;76;I;R;6245;191186
6145;76;I;R;6586;704145
6146;77;N;T;2;0
6147;77;N;T;0;0
6148;77;N;T;2;0
6149;77;N;T;0;0
6150;77;N;T;2;0
6151;77;N;T;0;0
6152;77;N;T;1;0
6153;78;I;R;0;539933
6154;78;I;R;0;344683
6155;79;I;R;0;46512
6156;79;N;R;0;59243
6157;79;N;R;0;253755
6158;79;I;R;0;103818
6159;79;N;R;0;98697
6160;79;N;R;0;55537
6161;79;I;R;0;309527
6162;79;N;R;0;44224
6163;79;I;R;0;9887
6164;79;N;R;0;226961
6165;79;N;R;0;82151
6166;79;I;R;0;28161
6167;79;I;R;0;159849
6168;79;N;R;0;297191
6169;79;I;R;0;93588
6170;79;I;R;0;127127
6171;79;I;R;0;1063
6172;79;N;R;0;122910
6173;79;N;R;0;37089
6174;79;N;R;0;481940
6175;79;N;R;0;320929
6176;79;N;R;0;79765
6177;79;N;R;0;268757
6178;79;N;R;0;248979
6179;79;N;R;0;321939
6180;79;N;R;0;29841
6181;79;N;R;0;43963
6182;79;I;R;0;57148
6183;79;I;R;0;476049
6184;79;I;R;0;386105
6185;79;I;R;0;140269
6186;79;N;R;0;390110
6187;79;I;R;0;2509
6188;79;N;R;0;57123
6189;80;I;R;13;136
6190;80;I;R;74;846
6191;80;I;R;2504;690
6192;80;I;R;2037;1427
6193;80;I;R;35;431
6194;80;N;R;11187;0
6195;80;N;R;3045;0
6196;80;I;R;46;263
6197;80;I;R;1;0
6198;80;I;R;140;1229
6199;80;I;R;1821;2802
6200;80;I;R;669;3981
6201;80;I;R;235;3707
6202;80;N;C;1279;5256
6203;80;N;C;1263;3875
6204;80;N;R;2704;10282
6205;80;N;R;2445;7989
6206;80;I;R;1580;170
6207;80;I;R;6;63
6208;80;I;R;1;58
6209;80;I;R;44;661
6210;80;I;R;4;62
6211;80;I;R;7;120
6212;80;I;R;2;11
6213;80;I;R;8;195
6214;80;I;R;16;144
6215;80;I;R;101;1380
6216;80;I;R;1;19
6217;80;I;R;13;258
6218;80;I;R;7;171
6219;80;I;R;1;0
6220;80;I;R;34;522
6221;80;N;C;1269;5773
6222;80;N;R;25601;2185
6223;80;N;R;5120;328
6224;80;N;R;3035;0
6225;80;I;R;695;7262
6226;80;I;R;1;20
6227;80;I;R;155;1478
6228;80;I;R;12;107
6229;80;I;R;8;41
6230;80;I;R;170;1462
6231;80;I;R;203;4714
6232;80;I;R;85;1370
6233;80;I;R;17;259
6234;80;I;R;9;117
6235;80;I;R;3;66
6236;80;I;R;1;0
6237;80;I;R;319;4888
6238;80;I;R;48;483
6239;80;I;R;13;230
6240;80;I;R;14;44
6241;80;I;R;110;1717
6242;80;I;R;22;241
6243;80;I;R;60;1130
6244;80;I;R;42;687
6245;80;I;R;1571;273
6246;80;I;R;8;93
6247;80;I;R;171;1264
6248;80;I;R;10;127
6249;80;I;R;65;613
6250;80;I;R;4463;0
6251;80;I;R;22;295
6252;80;I;R;5615;22775
6253;80;I;R;11;120
6254;80;I;R;61;529
6255;80;I;R;487;6575
6256;80;I;R;1897;116
6257;80;I;R;1948;4877
6258;80;I;R;60;926
6259;80;I;R;1524;679
6260;80;I;R;18;271
6261;80;I;R;38;551
6262;80;I;R;6;46
6263;80;I;R;1221;25720
6264;80;I;R;25;83
6265;80;I;R;1867;0
6266;80;I;R;1874;23
6267;80;I;R;2;25
6268;80;I;R;4;100
6269;80;N;R;2562;70
6270;80;I;R;5361;17076
6271;80;I;R;68;1220
6272;80;I;R;5;88
6273;80;I;R;44;297
6274;80;I;R;5;29
6275;80;I;R;34;579
6276;80;I;R;141;825
6277;80;I;R;2;0
6278;80;I;R;1;9
6279;80;I;R;2;10
6280;80;I;R;492;8034
6281;80;I;R;2022;0
6282;80;I;R;59;645
6283;80;I;R;88;1685
6284;80;I;R;3;0
6285;80;I;R;3572;0
6286;80;I;R;18;220
6287;80;I;R;1604;1911
6288;80;I;R;107;557
6289;80;I;R;137;1047
6290;80;I;R;10;147
6291;80;I;R;4;52
6292;80;I;R;19;281
6293;80;I;R;167;1590
6294;80;I;R;2;0
6295;80;I;R;27;543
6296;80;N;R;2888;34482
6297;80;N;R;12708;3292
6298;80;N;R;4907;0
6299;80;I;R;2000;0
6300;80;I;R;2497;0
6301;80;I;R;1403;383
6302;80;I;R;967;282
6303;80;N;R;5316;2806
6304;80;I;R;1620;0
6305;80;N;R;2486;0
6306;80;I;R;1;13
6307;80;I;R;1210;4024
6308;80;N;C;1266;8767
6309;80;N;R;2246;0
6310;80;N;R;4137;408
6311;80;N;R;2354;20
6312;80;N;R;5206;741
6313;80;N;R;12221;32471
6314;80;N;R;25825;3039
6315;80;N;R;2546;39
6316;80;N;R;10947;0
6317;80;I;R;1874;16866
6318;80;I;R;2285;21770
6319;80;I;R;1272;2295
6320;80;I;R;1189;1232
6321;80;I;R;3539;0
6322;80;I;R;2011;5047
6323;80;I;R;1761;0
6324;80;I;R;2398;27208
6325;80;I;R;2550;2570
6326;80;I;R;8;65
6327;80;N;R;2719;31412
6328;80;N;R;4154;319
6329;80;I;R;1243;0
6330;80;I;R;1002;0
6331;80;I;R;3507;0
6332;80;I;R;1342;0
6333;80;I;R;1685;0
6334;80;I;R;4198;0
6335;80;I;R;76;743
6336;80;I;R;1212;0
6337;80;I;R;1568;0
6338;80;N;R;2538;0
6339;81;N;T;6;1937
6340;81;N;T;4;0
6341;81;N;T;0;0
6342;81;N;T;4;40
6343;81;N;T;3;0
6344;81;N;T;2;0
6345;81;N;T;16;365
6346;81;N;T;60;2936
6347;81;N;T;2;0
6348;81;N;T;2;0
6349;81;N;T;0;486
6350;81;N;T;8;440
6351;81;N;T;93;3340
6352;81;N;T;1;534
6353;81;N;T;0;424
6354;81;N;T;7;1797
6355;81;N;T;7;4110
6356;81;N;T;0;120
6357;81;N;T;0;0
6358;81;N;T;1;100
6359;81;N;T;1;602
6360;81;N;T;0;894
6361;81;N;T;3;9
6362;81;N;T;0;0
6363;81;N;T;15;94
6364;81;N;T;2;168
6365;81;N;T;2;0
6366;81;N;T;1;170
6367;81;N;T;3;4312
6368;81;N;T;0;335
6369;81;N;T;1;260
6370;81;N;T;6;1689
6371;81;N;T;0;473
6372;81;N;T;0;118
6373;82;I;R;101;0
6374;82;I;R;36;0
6375;82;I;R;45;0
6376;82;I;R;39;0
6377;82;I;R;33;0
6378;82;I;R;21;0
6379;82;I;R;3;0
6380;82;I;R;3;0
6381;82;I;R;47;0
6382;82;I;R;34;0
6383;82;I;R;156;0
6384;82;I;R;111;0
6385;82;I;R;52;0
6386;82;I;R;13;0
6387;82;I;R;5;0
6388;82;I;R;1;0
6389;82;I;R;1;0
6390;82;I;R;90;0
6391;82;I;R;41;0
6392;82;I;R;19;0
6393;82;I;R;2;0
6394;82;I;R;1;0
